Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,Temperature,Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2,410nm #1_mv,470nm #1_mv,510nm #1_mv,550nm #1_mv,583nm #1_mv,670nm #1_mv,410nm #2_mv,470nm #2_mv,510nm #2_mv,550nm #2_mv,583nm #2_mv,670nm #2_mv,Temperature_mv,Humidity_mv,ppm
2021-05-26 19:10:19,591,1759,2628,7126,10708,11426,23389,7896,5490,2674,18953,9844,30905,45907,39641,51762,16645,17024,20.9686279297,60.8642578125,364.374603271,364.374603271,6.240625,18.746875,25.0,20.003125,23.779296875,5.6884765625,20.01,25.99,591.0,2628.0,7126.0,10708.0,11426.0,7896.0,2674.0,9844.0,30905.0,45907.0,39641.0,16645.0,20.9686279297,60.8642578125,24.9625
2021-05-26 19:10:30,590,1758,2628,7125,10708,11424,23380,7895,5490,2672,18948,9845,30910,45910,39645,51741,16637,17020,20.9812164307,60.8657836914,364.374603271,364.374603271,6.246875,18.75,25.0,19.996875,23.779296875,5.2001953125,20.01,25.99,590.0,2628.0,7125.0,10708.0,11424.0,7895.0,2672.0,9845.0,30910.0,45910.0,39645.0,16637.0,20.9812164307,60.8657836914,24.9875
2021-05-26 19:10:41,590,1758,2628,7130,10711,11424,23384,7898,5490,2671,18951,9848,30896,45914,39650,51772,16657,17014,20.9736633301,60.8947753906,364.374603271,364.374603271,6.246875,18.74375,25.0,20.0,23.8037109375,5.2001953125,20.01,25.99,590.0,2628.0,7130.0,10711.0,11424.0,7898.0,2671.0,9848.0,30896.0,45914.0,39650.0,16657.0,20.9736633301,60.8947753906,24.9875
2021-05-26 19:10:52,589,1758,2626,7129,10703,11422,23384,7893,5490,2670,18942,9843,30906,45904,39629,51740,16640,17016,20.9610748291,60.9298706055,364.374603271,364.374603271,6.25,18.74375,25.003125,20.003125,23.8037109375,5.3466796875,20.01,25.99,589.0,2626.0,7129.0,10703.0,11422.0,7893.0,2670.0,9843.0,30906.0,45904.0,39629.0,16640.0,20.9610748291,60.9298706055,25.0
2021-05-26 19:11:03,590,1758,2627,7129,10707,11426,23384,7897,5492,2671,18949,9849,30905,45904,39620,51593,16603,17022,20.9786987305,60.9649658203,364.374603271,364.374603271,6.25,18.75625,25.0,20.0,23.779296875,5.6884765625,20.01,25.99,590.0,2627.0,7129.0,10707.0,11426.0,7897.0,2671.0,9849.0,30905.0,45904.0,39620.0,16603.0,20.9786987305,60.9649658203,25.0
2021-05-26 19:11:14,590,1759,2629,7131,10709,11430,23383,7902,5488,2674,18952,9847,30894,45910,39643,51756,16642,17026,20.9661102295,60.9939575195,364.374603271,364.374603271,6.25625,18.753125,25.003125,19.996875,23.779296875,5.0537109375,20.01,25.99,590.0,2629.0,7131.0,10709.0,11430.0,7902.0,2674.0,9847.0,30894.0,45910.0,39643.0,16642.0,20.9661102295,60.9939575195,25.025
2021-05-26 19:29:37,590,1759,2629,7121,10693,11466,23466,7886,5500,2672,18940,9840,30887,45914,39612,51763,16639,17012,20.9736633301,61.0412597656,364.374603271,364.374603271,2.496875,22.5,25.0,19.996875,23.8037109375,5.1025390625,19.98,25.99,590.0,2629.0,7121.0,10693.0,11466.0,7886.0,2672.0,9840.0,30887.0,45914.0,39612.0,16639.0,20.9736633301,61.0412597656,9.9875
2021-05-26 19:29:48,591,1759,2628,7124,10694,11468,23470,7892,5500,2672,18941,9843,30870,45889,39628,51759,16636,17022,20.9560394287,61.0885620117,364.374603271,364.374603271,2.50625,22.490625,25.003125,20.0,23.8037109375,5.517578125,19.98,25.98,591.0,2628.0,7124.0,10694.0,11468.0,7892.0,2672.0,9843.0,30870.0,45889.0,39628.0,16636.0,20.9560394287,61.0885620117,10.025
2021-05-26 19:29:59,591,1759,2628,7128,10698,11468,23460,7893,5500,2671,18948,9844,30899,45900,39643,51759,16641,17022,20.9585571289,61.1145019531,364.374603271,364.374603271,2.49375,22.496875,25.00625,20.0,23.779296875,5.2490234375,19.99,25.98,591.0,2628.0,7128.0,10698.0,11468.0,7893.0,2671.0,9844.0,30899.0,45900.0,39643.0,16641.0,20.9585571289,61.1145019531,9.975
2021-05-26 19:30:10,591,1760,2627,7128,10698,11470,23471,7895,5500,2671,18947,9845,30899,45897,39636,51738,16643,17026,20.9510040283,61.1251831055,364.374603271,364.374603271,2.5,22.5,25.0,19.996875,23.7548828125,5.4443359375,19.99,25.99,591.0,2627.0,7128.0,10698.0,11470.0,7895.0,2671.0,9845.0,30899.0,45897.0,39636.0,16643.0,20.9510040283,61.1251831055,10.0
2021-05-26 19:30:21,591,1759,2627,7123,10697,11474,23468,7894,5500,2670,18945,9849,30879,45920,39638,51775,16643,17025,20.9686279297,61.1206054688,364.374603271,364.374603271,2.503125,22.496875,25.003125,20.0,23.8037109375,5.76171875,19.99,25.99,591.0,2627.0,7123.0,10697.0,11474.0,7894.0,2670.0,9849.0,30879.0,45920.0,39638.0,16643.0,20.9686279297,61.1206054688,10.0125
2021-05-26 19:30:33,591,1760,2630,7121,10696,11466,23464,7893,5498,2672,18942,9843,30881,45892,39635,51753,16639,17026,20.9358978271,61.1434936523,364.374603271,364.374603271,2.503125,22.503125,24.996875,20.003125,23.779296875,5.126953125,19.99,26.0,591.0,2630.0,7121.0,10696.0,11466.0,7893.0,2672.0,9843.0,30881.0,45892.0,39635.0,16639.0,20.9358978271,61.1434936523,10.0125
2021-05-26 19:30:44,590,1759,2628,7121,10690,11465,23461,7893,5498,2669,18941,9843,30890,45890,39614,51733,16637,17028,20.9535217285,61.2030029297,364.374603271,364.374603271,2.503125,22.5,24.996875,20.0,23.8037109375,5.5908203125,19.99,26.0,590.0,2628.0,7121.0,10690.0,11465.0,7893.0,2669.0,9843.0,30890.0,45890.0,39614.0,16637.0,20.9535217285,61.2030029297,10.0125
2021-05-26 19:30:55,591,1759,2628,7127,10697,11470,23460,7896,5502,2671,18943,9845,30897,45898,39615,51775,16642,17030,20.9409332275,61.1892700195,364.374603271,364.374603271,2.503125,22.496875,25.0,20.00625,23.8037109375,5.17578125,19.99,26.0,591.0,2628.0,7127.0,10697.0,11470.0,7896.0,2671.0,9845.0,30897.0,45898.0,39615.0,16642.0,20.9409332275,61.1892700195,10.0125
2021-05-26 19:31:06,590,1760,2628,7126,10695,11470,23464,7895,5498,2671,18946,9851,30887,45928,39647,51761,16646,17022,20.9484863281,61.2091064453,364.374603271,364.374603271,2.50625,22.5,25.0,20.003125,23.8037109375,5.1513671875,19.99,26.0,590.0,2628.0,7126.0,10695.0,11470.0,7895.0,2671.0,9851.0,30887.0,45928.0,39647.0,16646.0,20.9484863281,61.2091064453,10.025
2021-05-26 19:31:18,591,1759,2629,7125,10696,11470,23471,7897,5500,2671,18948,9847,30899,45891,39647,51772,16646,17022,20.9711456299,61.2350463867,364.374603271,364.374603271,2.50625,22.5,25.003125,19.996875,23.779296875,5.1025390625,19.99,25.99,591.0,2629.0,7125.0,10696.0,11470.0,7897.0,2671.0,9847.0,30899.0,45891.0,39647.0,16646.0,20.9711456299,61.2350463867,10.025
2021-05-26 19:49:29,590,1760,2628,7119,10678,11518,23551,7883,5506,2670,18938,9845,30876,45875,39626,51752,16631,17020,20.9510040283,61.2747192383,364.374603271,364.374603271,1.0,24.003125,24.996875,20.0,23.779296875,5.2978515625,20.0,25.99,590.0,2628.0,7119.0,10678.0,11518.0,7883.0,2670.0,9845.0,30876.0,45875.0,39626.0,16631.0,20.9510040283,61.2747192383,4.0
2021-05-26 19:49:41,591,1761,2628,7122,10684,11524,23552,7885,5510,2670,18934,9841,30896,45883,39616,51736,16636,17018,20.9535217285,61.2731933594,364.374603271,364.374603271,1.003125,24.0,25.0,19.996875,23.8037109375,5.4443359375,20.0,25.99,591.0,2628.0,7122.0,10684.0,11524.0,7885.0,2670.0,9841.0,30896.0,45883.0,39616.0,16636.0,20.9535217285,61.2731933594,4.0125
2021-05-26 19:49:52,591,1760,2629,7116,10682,11518,23549,7889,5512,2671,18941,9846,30876,45883,39616,51758,16637,17022,20.9459686279,61.311340332,364.374603271,364.374603271,1.00625,24.0,25.003125,20.003125,23.779296875,5.859375,20.0,26.0,591.0,2629.0,7116.0,10682.0,11518.0,7889.0,2671.0,9846.0,30876.0,45883.0,39616.0,16637.0,20.9459686279,61.311340332,4.025
2021-05-26 19:50:03,591,1761,2630,7117,10686,11522,23550,7888,5508,2671,18944,9848,30897,45888,39641,51741,16639,17026,20.9283447266,61.3311767578,364.374603271,364.374603271,1.0,24.003125,25.003125,19.996875,23.779296875,5.322265625,19.99,25.99,591.0,2630.0,7117.0,10686.0,11522.0,7888.0,2671.0,9848.0,30897.0,45888.0,39641.0,16639.0,20.9283447266,61.3311767578,4.0
2021-05-26 19:50:14,591,1761,2627,7114,10682,11522,23549,7889,5508,2671,18947,9844,30894,45889,39637,51754,16639,17024,20.9510040283,61.3235473633,364.374603271,364.374603271,1.0,24.003125,25.0,20.00625,23.779296875,5.46875,19.99,25.99,591.0,2627.0,7114.0,10682.0,11522.0,7889.0,2671.0,9844.0,30894.0,45889.0,39637.0,16639.0,20.9510040283,61.3235473633,4.0
2021-05-26 19:50:25,591,1761,2628,7121,10684,11517,23552,7888,5508,2671,18943,9848,30894,45883,39636,51737,16637,17026,20.9434509277,61.3586425781,364.374603271,364.374603271,1.003125,24.003125,24.996875,20.0,23.8037109375,5.615234375,19.98,25.99,591.0,2628.0,7121.0,10684.0,11517.0,7888.0,2671.0,9848.0,30894.0,45883.0,39636.0,16637.0,20.9434509277,61.3586425781,4.0125
2021-05-26 19:50:37,591,1760,2628,7118,10686,11524,23551,7886,5512,2670,18946,9843,30894,45882,39619,51605,16600,17012,20.9510040283,61.2869262695,364.374603271,364.374603271,1.003125,24.003125,24.99375,19.99375,23.8037109375,5.0537109375,19.98,25.99,591.0,2628.0,7118.0,10686.0,11524.0,7886.0,2670.0,9843.0,30894.0,45882.0,39619.0,16600.0,20.9510040283,61.2869262695,4.0125
2021-05-26 19:50:48,591,1762,2628,7116,10682,11518,23564,7887,5510,2670,18943,9845,30879,45878,39612,51599,16602,17014,20.9182739258,61.1663818359,364.374603271,364.374603271,1.003125,24.003125,25.0,19.996875,23.779296875,5.8349609375,19.98,26.0,591.0,2628.0,7116.0,10682.0,11518.0,7887.0,2670.0,9845.0,30879.0,45878.0,39612.0,16602.0,20.9182739258,61.1663818359,4.0125
2021-05-26 19:50:59,591,1759,2628,7121,10683,11516,23548,7886,5510,2671,18940,9844,30882,45895,39640,51762,16639,17018,20.9157562256,61.0092163086,364.374603271,364.374603271,1.0,23.99375,24.996875,19.996875,23.779296875,5.322265625,19.98,26.01,591.0,2628.0,7121.0,10683.0,11516.0,7886.0,2671.0,9844.0,30882.0,45895.0,39640.0,16639.0,20.9157562256,61.0092163086,4.0
2021-05-26 19:51:10,591,1759,2628,7122,10683,11518,23549,7888,5510,2671,18940,9841,30892,45888,39618,51733,16637,17022,20.933380127,60.9008789063,364.374603271,364.374603271,1.0,23.99375,24.996875,20.003125,23.8037109375,5.2001953125,19.99,26.01,591.0,2628.0,7122.0,10683.0,11518.0,7888.0,2671.0,9841.0,30892.0,45888.0,39618.0,16637.0,20.933380127,60.9008789063,4.0
